run_name,type,model,ensemble_models,accuracy,f1_macro,params,latency_ms,size_mb,retain_ratio_vs_full,train_seed,support_seed,n_per_class,tau,alpha,epochs,lr,batch_size,max_len
ensemble_full_seed0,ensemble,ensemble,,0.9494736842105264,0.9494868967883673,,14.441070966434683,,,,,,,,,,,
ensemble_fs1000_supp123_seed1,ensemble,ensemble,,0.9114473684210527,0.9110793002815891,,12.70703456660461,,,,123,1000,,,,,,
ensemble_fs1000_supp123_seed0,ensemble,ensemble,,0.9111842105263158,0.9111380645012901,,17.168393733118137,,,,123,1000,,,,,,
ensemble_fs1000_supp123_seed2,ensemble,ensemble,,0.9110526315789473,0.9109496508607005,,14.24837449964495,,,,123,1000,,,,,,
ensemble_fs100_supp123_seed2,ensemble,ensemble,,0.8771052631578947,0.8774789934924603,,15.302007533288512,,,,123,100,,,,,,
ensemble_fs100_supp123_seed0,ensemble,ensemble,,0.8723684210526316,0.8717485440060919,,14.17449993317253,,,,123,100,,,,,,
ensemble_fs100_supp123_seed1,ensemble,ensemble,,0.8688157894736842,0.8687049544625656,,14.178136300051847,,,,123,100,,,,,,
ensemble_fs10_supp123_seed0,ensemble,ensemble,,0.8035526315789474,0.8013922023976489,,11.433822066828725,,,,123,10,,,,,,
ensemble_fs10_supp123_seed2,ensemble,ensemble,,0.8026315789473685,0.8043894358545829,,13.861912699818882,,,,123,10,,,,,,
ensemble_fs10_supp123_seed1,ensemble,ensemble,,0.7772368421052631,0.7710494872499847,,13.065807999919345,,,,123,10,,,,,,
ensemble_zeroshot_seed0,ensemble,ensemble,,0.26473684210526316,0.1485691487662907,,16.244232000114305,,,,,,,,,,,
