section_model,section_fs,caption,label,tau,alpha,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,latency_mean,latency_std,retain_mean,retain_std,n_runs,support_seed,rank_in_section,is_best_accuracy,is_best_latency,row_color,Accuracy (± std),F1 Macro (± std),"Latency (± std, ms)",Retain (± std),Accuracy (LaTeX),F1 Macro (LaTeX),Latency (LaTeX),Retain (LaTeX)
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,2.0,0.3,0.7090789473684211,0.03773235188241018,0.7043444703287631,0.04047984004058618,13.588779033307219,2.3412701743235225,0.7690880548023405,0.04092562784448657,10,123,23,False,False,,0.7091 ± 0.0377,0.7043 ± 0.0405,13.59 ± 2.34,0.7691 ± 0.0409,0.7091 $\pm$ 0.0377,0.7043 $\pm$ 0.0405,13.59 $\pm$ 2.34,0.7691 $\pm$ 0.0409
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,2.5,0.1,0.7089736842105263,0.038622937510487974,0.7033071637133543,0.0438924268264396,13.296150086450023,1.5132821121515574,0.7689738832595976,0.04189158342795897,10,123,24,False,False,,0.7090 ± 0.0386,0.7033 ± 0.0439,13.30 ± 1.51,0.7690 ± 0.0419,0.7090 $\pm$ 0.0386,0.7033 $\pm$ 0.0439,13.30 $\pm$ 1.51,0.7690 $\pm$ 0.0419
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,3.0,0.9,0.7089473684210527,0.03733746967918028,0.7056109551046343,0.03850537601616287,13.994126000131171,1.9795421095758636,0.7689453403739118,0.040497326896213784,10,123,25,False,False,,0.7089 ± 0.0373,0.7056 ± 0.0385,13.99 ± 1.98,0.7689 ± 0.0405,0.7089 $\pm$ 0.0373,0.7056 $\pm$ 0.0385,13.99 $\pm$ 1.98,0.7689 $\pm$ 0.0405
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,1.5,0.1,0.7088552631578948,0.037449260327907914,0.7029571366374456,0.042186919985070036,13.17425113345962,1.4112307665461172,0.7688454402740118,0.040618578349093784,10,123,26,False,False,,0.7089 ± 0.0374,0.7030 ± 0.0422,13.17 ± 1.41,0.7688 ± 0.0406,0.7089 $\pm$ 0.0374,0.7030 $\pm$ 0.0422,13.17 $\pm$ 1.41,0.7688 $\pm$ 0.0406
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,1.5,0.7,0.7087894736842106,0.037548716688610366,0.7053966404845002,0.038551804346879666,14.25486700628729,1.2614729519244252,0.7687740830597973,0.04072645166739527,10,123,27,False,False,,0.7088 ± 0.0375,0.7054 ± 0.0386,14.25 ± 1.26,0.7688 ± 0.0407,0.7088 $\pm$ 0.0375,0.7054 $\pm$ 0.0386,14.25 $\pm$ 1.26,0.7688 $\pm$ 0.0407
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,0.5,0.9,0.7086315789473684,0.03900300278075609,0.7058341446817205,0.03938279480185289,13.573783233368886,1.7820695083163478,0.768602825745683,0.042303813491329584,10,123,28,False,False,,0.7086 ± 0.0390,0.7058 ± 0.0394,13.57 ± 1.78,0.7686 ± 0.0423,0.7086 $\pm$ 0.0390,0.7058 $\pm$ 0.0394,13.57 $\pm$ 1.78,0.7686 $\pm$ 0.0423
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,2.0,0.9,0.7086052631578948,0.03688104667129619,0.7052396693032302,0.038009095464137645,14.84800735321187,2.0874113993438232,0.7685742828599972,0.04000227696615544,10,123,29,False,False,,0.7086 ± 0.0369,0.7052 ± 0.0380,14.85 ± 2.09,0.7686 ± 0.0400,0.7086 $\pm$ 0.0369,0.7052 $\pm$ 0.0380,14.85 $\pm$ 2.09,0.7686 $\pm$ 0.0400
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,2.0,0.5,0.7086052631578947,0.03623147896116225,0.7046306482272768,0.037934192310074326,13.408008066811211,1.572942798974058,0.7685742828599972,0.03929773656412633,10,123,30,False,False,,0.7086 ± 0.0362,0.7046 ± 0.0379,13.41 ± 1.57,0.7686 ± 0.0393,0.7086 $\pm$ 0.0362,0.7046 $\pm$ 0.0379,13.41 $\pm$ 1.57,0.7686 $\pm$ 0.0393
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,3.0,0.5,0.7085526315789474,0.03570644178030975,0.704511934586664,0.03762183285656833,13.474461013223237,1.6063422600712223,0.7685171970886258,0.0387282656672405,10,123,31,False,False,,0.7086 ± 0.0357,0.7045 ± 0.0376,13.47 ± 1.61,0.7685 ± 0.0387,0.7086 $\pm$ 0.0357,0.7045 $\pm$ 0.0376,13.47 $\pm$ 1.61,0.7685 $\pm$ 0.0387
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,3.0,0.1,0.7084210526315788,0.039618399445691274,0.7027572863813296,0.04440744084852667,13.194410733473584,1.4396414547326277,0.768374482660197,0.042971290964357596,10,123,32,False,False,,0.7084 ± 0.0396,0.7028 ± 0.0444,13.19 ± 1.44,0.7684 ± 0.0430,0.7084 $\pm$ 0.0396,0.7028 $\pm$ 0.0444,13.19 $\pm$ 1.44,0.7684 $\pm$ 0.0430
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,1.0,0.7,0.7083157894736841,0.037712606505555996,0.704834972959347,0.0387324985652832,13.732887733034051,1.911754117431177,0.768260311117454,0.04090421142318045,10,123,33,False,False,,0.7083 ± 0.0377,0.7048 ± 0.0387,13.73 ± 1.91,0.7683 ± 0.0409,0.7083 $\pm$ 0.0377,0.7048 $\pm$ 0.0387,13.73 $\pm$ 1.91,0.7683 $\pm$ 0.0409
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,1.0,0.9,0.7073157894736842,0.03819035723395534,0.7041281663920682,0.03894613895951575,13.613434006377549,1.950265224925034,0.7671756814613957,0.041422394031405824,10,123,34,False,False,,0.7073 ± 0.0382,0.7041 ± 0.0389,13.61 ± 1.95,0.7672 ± 0.0414,0.7073 $\pm$ 0.0382,0.7041 $\pm$ 0.0389,13.61 $\pm$ 1.95,0.7672 $\pm$ 0.0414
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,0.1,0.9,0.7062894736842106,0.03566735055134339,0.7032544624598592,0.03663492338567618,14.042029886453141,1.5043380620526028,0.7660625089196518,0.03868586616101181,10,123,35,False,False,,0.7063 ± 0.0357,0.7033 ± 0.0366,14.04 ± 1.50,0.7661 ± 0.0387,0.7063 $\pm$ 0.0357,0.7033 $\pm$ 0.0366,14.04 $\pm$ 1.50,0.7661 $\pm$ 0.0387
