section_model,section_fs,caption,label,tau,alpha,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,latency_mean,latency_std,retain_mean,retain_std,n_runs,support_seed,rank_in_section,is_best_accuracy,is_best_latency,row_color,Accuracy (± std),F1 Macro (± std),"Latency (± std, ms)",Retain (± std),Accuracy (LaTeX),F1 Macro (LaTeX),Latency (LaTeX),Retain (LaTeX)
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,0.1,0.1,0.9027763157894737,0.004832708432236787,0.9025833222622698,0.004907439731585304,4.3067547604005085,0.7364160460520442,0.9531953320366767,0.005102609625590376,10,123,25,False,False,,0.9028 ± 0.0048,0.9026 ± 0.0049,4.31 ± 0.74,0.9532 ± 0.0051,0.9028 $\pm$ 0.0048,0.9026 $\pm$ 0.0049,4.31 $\pm$ 0.74,0.9532 $\pm$ 0.0051
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,0.5,0.5,0.9023552631578948,0.007217398121327113,0.902013425835675,0.007881832559672633,3.8794749594429354,0.6098737641365395,0.9527507641011391,0.007620481484035289,10,123,26,False,False,,0.9024 ± 0.0072,0.9020 ± 0.0079,3.88 ± 0.61,0.9528 ± 0.0076,0.9024 $\pm$ 0.0072,0.9020 $\pm$ 0.0079,3.88 $\pm$ 0.61,0.9528 $\pm$ 0.0076
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,1.0,0.7,0.9019078947368421,0.007530907383596867,0.9016676071036926,0.007889620618347968,3.727263246619259,0.37455801864387034,0.9522784106696307,0.007951499877095883,10,123,27,False,False,,0.9019 ± 0.0075,0.9017 ± 0.0079,3.73 ± 0.37,0.9523 ± 0.0080,0.9019 $\pm$ 0.0075,0.9017 $\pm$ 0.0079,3.73 $\pm$ 0.37,0.9523 $\pm$ 0.0080
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,1.0,0.9,0.9018026315789474,0.007342018800974894,0.9017454450010283,0.007157305000794527,4.315129226088175,0.5165502776710961,0.9521672686857461,0.007752062084941542,10,123,28,False,False,,0.9018 ± 0.0073,0.9017 ± 0.0072,4.32 ± 0.52,0.9522 ± 0.0078,0.9018 $\pm$ 0.0073,0.9017 $\pm$ 0.0072,4.32 $\pm$ 0.52,0.9522 $\pm$ 0.0078
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,0.5,0.9,0.9017368421052632,0.0060861644204730034,0.9013337014924339,0.0065305531295468695,4.063862627129614,0.8322816523071683,0.9520978049458183,0.00642606968541188,10,123,29,False,False,,0.9017 ± 0.0061,0.9013 ± 0.0065,4.06 ± 0.83,0.9521 ± 0.0064,0.9017 $\pm$ 0.0061,0.9013 $\pm$ 0.0065,4.06 $\pm$ 0.83,0.9521 $\pm$ 0.0064
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,0.1,0.9,0.9016578947368421,0.002455513704521584,0.9014060103608561,0.002449662145343906,4.199697894097578,0.6080864549412912,0.9520144484579047,0.0025926513134709684,10,123,30,False,False,,0.9017 ± 0.0025,0.9014 ± 0.0024,4.20 ± 0.61,0.9520 ± 0.0026,0.9017 $\pm$ 0.0025,0.9014 $\pm$ 0.0024,4.20 $\pm$ 0.61,0.9520 $\pm$ 0.0026
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,0.1,0.5,0.900407894736842,0.003192096705754032,0.9004987016508054,0.003119770903819227,3.6227837594681964,0.2697853859844592,0.9506946373992775,0.0033703716259698134,10,123,31,False,False,,0.9004 ± 0.0032,0.9005 ± 0.0031,3.62 ± 0.27,0.9507 ± 0.0034,0.9004 $\pm$ 0.0032,0.9005 $\pm$ 0.0031,3.62 $\pm$ 0.27,0.9507 $\pm$ 0.0034
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,1.5,0.9,0.8994736842105263,0.005567930200897664,0.8992680997909943,0.005506697146555394,3.718729652803934,0.3819774650881368,0.9497082522923034,0.005878892682248184,10,123,32,False,False,,0.8995 ± 0.0056,0.8993 ± 0.0055,3.72 ± 0.38,0.9497 ± 0.0059,0.8995 $\pm$ 0.0056,0.8993 $\pm$ 0.0055,3.72 $\pm$ 0.38,0.9497 $\pm$ 0.0059
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,0.5,0.7,0.8990526315789473,0.005437818280485772,0.8985186607356376,0.005833663212206945,4.132631674025712,1.0182744395423593,0.9492636843567658,0.005741514161113073,10,123,33,False,False,,0.8991 ± 0.0054,0.8985 ± 0.0058,4.13 ± 1.02,0.9493 ± 0.0057,0.8991 $\pm$ 0.0054,0.8985 $\pm$ 0.0058,4.13 $\pm$ 1.02,0.9493 $\pm$ 0.0057
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,0.1,0.3,0.8989605263157895,0.006704776231551204,0.898669494420546,0.007126351155004618,4.148104206469724,0.8991519321062466,0.9491664351208667,0.0070792302528187336,10,123,34,False,False,,0.8990 ± 0.0067,0.8987 ± 0.0071,4.15 ± 0.90,0.9492 ± 0.0071,0.8990 $\pm$ 0.0067,0.8987 $\pm$ 0.0071,4.15 $\pm$ 0.90,0.9492 $\pm$ 0.0071
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,0.1,0.7,0.8979342105263157,0.0058713148137662955,0.8977244203770367,0.0062738770313426895,3.6929334874002953,0.6258445050745508,0.9480828007779938,0.006199220975913292,10,123,35,False,False,,0.8979 ± 0.0059,0.8977 ± 0.0063,3.69 ± 0.63,0.9481 ± 0.0062,0.8979 $\pm$ 0.0059,0.8977 $\pm$ 0.0063,3.69 $\pm$ 0.63,0.9481 $\pm$ 0.0062
