run_name,type,model,ensemble_models,accuracy,f1_macro,params,latency_ms,size_mb,retain_ratio_vs_full,train_seed,support_seed,n_per_class,tau,alpha,epochs,lr,batch_size,max_len
student_distilbert-base-uncased_fs1000_supp123_seed8_tau1.5_a0.7,student,distilbert-base-uncased,,0.9073684210526316,0.9073322394518104,66956548,3.434189067532619,255.42286682128906,0.9580439010836344,8,123,1000,1.5,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed9_tau0.5_a0.1,student,distilbert-base-uncased,,0.9073684210526316,0.9075153971473815,66956548,3.7535479311676077,255.42286682128906,0.9580439010836344,9,123,1000,0.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed4_tau2.5_a0.7,student,distilbert-base-uncased,,0.9072368421052631,0.9068927340615175,66956548,3.3422425335932835,255.42286682128906,0.9579049736037787,4,123,1000,2.5,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau0.5_a0.9,student,distilbert-base-uncased,,0.9072368421052631,0.9069387347922586,66956548,3.4640229986204454,255.42286682128906,0.9579049736037787,6,123,1000,0.5,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau0.5_a0.3,student,distilbert-base-uncased,,0.9072368421052631,0.9073191461042768,66956548,3.842216467213196,255.42286682128906,0.9579049736037787,7,123,1000,0.5,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau1.0_a0.7,student,distilbert-base-uncased,,0.9072368421052631,0.9069611586318125,66956548,4.190212200046517,255.42286682128906,0.9579049736037787,7,123,1000,1.0,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau3.0_a0.9,student,distilbert-base-uncased,,0.9072368421052631,0.9071883502264767,66956548,4.605828470084816,255.42286682128906,0.9579049736037787,8,123,1000,3.0,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed9_tau2.0_a0.9,student,distilbert-base-uncased,,0.9072368421052631,0.9073594562085358,66956548,3.750682402945434,255.42286682128906,0.9579049736037787,9,123,1000,2.0,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed9_tau3.0_a0.9,student,distilbert-base-uncased,,0.9072368421052631,0.907094053426906,66956548,3.804403607500717,255.42286682128906,0.9579049736037787,9,123,1000,3.0,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau2.0_a0.7,student,distilbert-base-uncased,,0.9071052631578947,0.9069972977244037,66956548,4.070261666735557,255.42286682128906,0.9577660461239232,0,123,1000,2.0,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau2.5_a0.9,student,distilbert-base-uncased,,0.9071052631578947,0.9067817146585866,66956548,3.2226352673509004,255.42286682128906,0.9577660461239232,0,123,1000,2.5,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed3_tau2.0_a0.1,student,distilbert-base-uncased,,0.9071052631578947,0.9070193561347544,66956548,4.0798034659625655,255.42286682128906,0.9577660461239232,3,123,1000,2.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau3.0_a0.9,student,distilbert-base-uncased,,0.9071052631578947,0.9068865979322113,66956548,5.095708934823051,255.42286682128906,0.9577660461239232,6,123,1000,3.0,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau3.0_a0.9,student,distilbert-base-uncased,,0.9071052631578947,0.9070103807040386,66956548,3.385052667969527,255.42286682128906,0.9577660461239232,7,123,1000,3.0,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau0.5_a0.7,student,distilbert-base-uncased,,0.9071052631578947,0.9069138679624622,66956548,3.3898705325555056,255.42286682128906,0.9577660461239232,8,123,1000,0.5,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed9_tau2.5_a0.5,student,distilbert-base-uncased,,0.9071052631578947,0.906735413065146,66956548,4.320675604200612,255.42286682128906,0.9577660461239232,9,123,1000,2.5,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau2.0_a0.5,student,distilbert-base-uncased,,0.9069736842105263,0.9068805076444122,66956548,3.820381532811249,255.42286682128906,0.9576271186440677,0,123,1000,2.0,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed1_tau2.0_a0.7,student,distilbert-base-uncased,,0.9069736842105263,0.9070651612023253,66956548,3.801160400810962,255.42286682128906,0.9576271186440677,1,123,1000,2.0,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed5_tau2.5_a0.9,student,distilbert-base-uncased,,0.9069736842105263,0.9067439028860815,66956548,3.6941589341343692,255.42286682128906,0.9576271186440677,5,123,1000,2.5,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau2.0_a0.3,student,distilbert-base-uncased,,0.9069736842105263,0.9067907029672694,66956548,4.121967003447935,255.42286682128906,0.9576271186440677,6,123,1000,2.0,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau3.0_a0.7,student,distilbert-base-uncased,,0.9069736842105263,0.9067583455770942,66956548,3.189957732683979,255.42286682128906,0.9576271186440677,7,123,1000,3.0,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau0.5_a0.9,student,distilbert-base-uncased,,0.9069736842105263,0.9065541762439786,66956548,4.113120000693016,255.42286682128906,0.9576271186440677,8,123,1000,0.5,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed5_tau1.5_a0.1,student,distilbert-base-uncased,,0.9068421052631579,0.9069127331164928,66956548,4.520402466490244,255.42286682128906,0.9574881911642122,5,123,1000,1.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau1.5_a0.1,student,distilbert-base-uncased,,0.9068421052631579,0.9066008294014213,66956548,3.4057098023671037,255.42286682128906,0.9574881911642122,7,123,1000,1.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau0.1_a0.1,student,distilbert-base-uncased,,0.9068421052631579,0.9070340069882579,66956548,4.282916465308517,255.42286682128906,0.9574881911642122,8,123,1000,0.1,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau3.0_a0.7,student,distilbert-base-uncased,,0.9068421052631579,0.9067927301779395,66956548,4.070361466923107,255.42286682128906,0.9574881911642122,8,123,1000,3.0,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed4_tau1.0_a0.3,student,distilbert-base-uncased,,0.9067105263157895,0.9068200505548114,66956548,3.336505067515342,255.42286682128906,0.9573492636843568,4,123,1000,1.0,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed4_tau1.5_a0.9,student,distilbert-base-uncased,,0.9067105263157895,0.9067821084050178,66956548,3.7384243327930258,255.42286682128906,0.9573492636843568,4,123,1000,1.5,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed5_tau2.0_a0.3,student,distilbert-base-uncased,,0.9067105263157895,0.9064811870318916,66956548,3.776539134560153,255.42286682128906,0.9573492636843568,5,123,1000,2.0,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau3.0_a0.5,student,distilbert-base-uncased,,0.9067105263157895,0.9064290430928303,66956548,3.3296960667939857,255.42286682128906,0.9573492636843568,7,123,1000,3.0,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed9_tau1.0_a0.1,student,distilbert-base-uncased,,0.9067105263157895,0.9069263063200586,66956548,3.9119263315418116,255.42286682128906,0.9573492636843568,9,123,1000,1.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau1.0_a0.5,student,distilbert-base-uncased,,0.906578947368421,0.9062938665656037,66956548,4.038875934202224,255.42286682128906,0.9572103362045012,2,123,1000,1.0,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau0.5_a0.1,student,distilbert-base-uncased,,0.906578947368421,0.9068741043175621,66956548,3.718591200110192,255.42286682128906,0.9572103362045012,7,123,1000,0.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau2.0_a0.3,student,distilbert-base-uncased,,0.9064473684210527,0.9061191323846025,66956548,4.36994066646245,255.42286682128906,0.9570714087246457,0,123,1000,2.0,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau2.5_a0.5,student,distilbert-base-uncased,,0.9064473684210527,0.9061169436802159,66956548,4.119177199754631,255.42286682128906,0.9570714087246457,0,123,1000,2.5,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed5_tau0.5_a0.1,student,distilbert-base-uncased,,0.9064473684210527,0.9062118039466929,66956548,4.073919064830989,255.42286682128906,0.9570714087246457,5,123,1000,0.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau1.0_a0.1,student,distilbert-base-uncased,,0.9064473684210527,0.9061695920512671,66956548,3.4276104018014544,255.42286682128906,0.9570714087246457,6,123,1000,1.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed3_tau2.5_a0.3,student,distilbert-base-uncased,,0.9063157894736842,0.9060255852152774,66956548,3.51439693379992,255.42286682128906,0.9569324812447901,3,123,1000,2.5,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed4_tau2.0_a0.3,student,distilbert-base-uncased,,0.9063157894736842,0.905825199894324,66956548,4.481382466716847,255.42286682128906,0.9569324812447901,4,123,1000,2.0,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed4_tau3.0_a0.7,student,distilbert-base-uncased,,0.9063157894736842,0.9061039054741463,66956548,3.694056733608401,255.42286682128906,0.9569324812447901,4,123,1000,3.0,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau2.0_a0.1,student,distilbert-base-uncased,,0.9063157894736842,0.906077077277762,66956548,4.572424730091977,255.42286682128906,0.9569324812447901,6,123,1000,2.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau3.0_a0.7,student,distilbert-base-uncased,,0.9063157894736842,0.9061829688283991,66956548,5.208309398343165,255.42286682128906,0.9569324812447901,6,123,1000,3.0,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau1.0_a0.1,student,distilbert-base-uncased,,0.9063157894736842,0.9063054181981479,66956548,3.4098755985420817,255.42286682128906,0.9569324812447901,7,123,1000,1.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed4_tau2.5_a0.1,student,distilbert-base-uncased,,0.9061842105263158,0.9058779513164744,66956548,4.386664797978786,255.42286682128906,0.9567935537649347,4,123,1000,2.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed5_tau2.0_a0.1,student,distilbert-base-uncased,,0.9061842105263158,0.9059468932957794,66956548,4.10639393570212,255.42286682128906,0.9567935537649347,5,123,1000,2.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau2.0_a0.9,student,distilbert-base-uncased,,0.9061842105263158,0.905938227246508,66956548,3.4547026647487655,255.42286682128906,0.9567935537649347,8,123,1000,2.0,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed5_tau0.1_a0.1,student,distilbert-base-uncased,,0.9060526315789473,0.9058356747454887,66956548,4.7574768007810535,255.42286682128906,0.9566546262850791,5,123,1000,0.1,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed5_tau3.0_a0.7,student,distilbert-base-uncased,,0.9060526315789473,0.9058072030133435,66956548,4.007040801419255,255.42286682128906,0.9566546262850791,5,123,1000,3.0,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau1.5_a0.3,student,distilbert-base-uncased,,0.905921052631579,0.9056548441117662,66956548,4.3661225999433855,255.42286682128906,0.9565156988052237,0,123,1000,1.5,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed3_tau0.5_a0.3,student,distilbert-base-uncased,,0.905921052631579,0.905831413904588,66956548,4.248965533527856,255.42286682128906,0.9565156988052237,3,123,1000,0.5,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau1.0_a0.3,student,distilbert-base-uncased,,0.905921052631579,0.9055526172768519,66956548,3.25936460091422,255.42286682128906,0.9565156988052237,8,123,1000,1.0,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed5_tau3.0_a0.3,student,distilbert-base-uncased,,0.9057894736842105,0.9055947958253825,66956548,3.820982135948725,255.42286682128906,0.956376771325368,5,123,1000,3.0,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau0.5_a0.3,student,distilbert-base-uncased,,0.9057894736842105,0.9054926061830906,66956548,3.6354389982686066,255.42286682128906,0.956376771325368,8,123,1000,0.5,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed9_tau0.1_a0.1,student,distilbert-base-uncased,,0.9057894736842105,0.9056048475540337,66956548,3.6878041340969503,255.42286682128906,0.956376771325368,9,123,1000,0.1,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed4_tau2.0_a0.1,student,distilbert-base-uncased,,0.9056578947368421,0.9053795744899817,66956548,4.008442867295041,255.42286682128906,0.9562378438455126,4,123,1000,2.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed9_tau3.0_a0.3,student,distilbert-base-uncased,,0.9056578947368421,0.9057633722536225,66956548,3.4538345353212208,255.42286682128906,0.9562378438455126,9,123,1000,3.0,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed1_tau1.0_a0.1,student,distilbert-base-uncased,,0.9055263157894737,0.9054423167843535,66956548,3.356438866952279,255.42286682128906,0.9560989163656571,1,123,1000,1.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau0.5_a0.3,student,distilbert-base-uncased,,0.9055263157894737,0.9055496544759463,66956548,3.0846078666703156,255.42286682128906,0.9560989163656571,2,123,1000,0.5,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed3_tau2.0_a0.3,student,distilbert-base-uncased,,0.9055263157894737,0.9049486637157772,66956548,3.8087118683809726,255.42286682128906,0.9560989163656571,3,123,1000,2.0,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed4_tau2.5_a0.9,student,distilbert-base-uncased,,0.9055263157894737,0.905072303146369,66956548,4.211598666248999,255.42286682128906,0.9560989163656571,4,123,1000,2.5,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed5_tau0.1_a0.3,student,distilbert-base-uncased,,0.9055263157894737,0.9051151847887984,66956548,5.356366599638325,255.42286682128906,0.9560989163656571,5,123,1000,0.1,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau1.0_a0.7,student,distilbert-base-uncased,,0.9055263157894737,0.9058287585638676,66956548,4.3275932694086805,255.42286682128906,0.9560989163656571,6,123,1000,1.0,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau2.5_a0.3,student,distilbert-base-uncased,,0.9055263157894737,0.905257956016347,66956548,3.5237976039449372,255.42286682128906,0.9560989163656571,6,123,1000,2.5,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau2.0_a0.3,student,distilbert-base-uncased,,0.9055263157894737,0.9052285177591193,66956548,3.7865131336729974,255.42286682128906,0.9560989163656571,7,123,1000,2.0,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau1.0_a0.9,student,distilbert-base-uncased,,0.9053947368421053,0.9051873508399945,66956548,5.38237166692852,255.42286682128906,0.9559599888858016,0,123,1000,1.0,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau3.0_a0.1,student,distilbert-base-uncased,,0.9053947368421053,0.9051380608470856,66956548,3.056523467239458,255.42286682128906,0.9559599888858016,0,123,1000,3.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau2.0_a0.9,student,distilbert-base-uncased,,0.9053947368421053,0.9050951420065224,66956548,3.87773126810013,255.42286682128906,0.9559599888858016,7,123,1000,2.0,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau2.5_a0.3,student,distilbert-base-uncased,,0.9053947368421053,0.9051727867048669,66956548,5.338507332877877,255.42286682128906,0.9559599888858016,7,123,1000,2.5,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed9_tau0.5_a0.5,student,distilbert-base-uncased,,0.9053947368421053,0.9053013829319478,66956548,3.6548741278238595,255.42286682128906,0.9559599888858016,9,123,1000,0.5,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau0.5_a0.7,student,distilbert-base-uncased,,0.9052631578947369,0.9047294589631977,66956548,3.349661000781149,255.42286682128906,0.9558210614059461,0,123,1000,0.5,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed1_tau0.5_a0.9,student,distilbert-base-uncased,,0.9052631578947369,0.9052187194522681,66956548,5.26231999877685,255.42286682128906,0.9558210614059461,1,123,1000,0.5,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau2.5_a0.7,student,distilbert-base-uncased,,0.9052631578947369,0.9052507323768673,66956548,3.0181729331767806,255.42286682128906,0.9558210614059461,2,123,1000,2.5,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed4_tau3.0_a0.1,student,distilbert-base-uncased,,0.9052631578947369,0.9051491298620085,66956548,3.2987762004874335,255.42286682128906,0.9558210614059461,4,123,1000,3.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed5_tau2.0_a0.5,student,distilbert-base-uncased,,0.9052631578947369,0.904919895426718,66956548,4.196988932865982,255.42286682128906,0.9558210614059461,5,123,1000,2.0,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed5_tau2.5_a0.1,student,distilbert-base-uncased,,0.9052631578947369,0.9048455527703959,66956548,4.457358333941859,255.42286682128906,0.9558210614059461,5,123,1000,2.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau1.5_a0.1,student,distilbert-base-uncased,,0.9052631578947369,0.9047718319472825,66956548,4.198730799059073,255.42286682128906,0.9558210614059461,6,123,1000,1.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau1.5_a0.5,student,distilbert-base-uncased,,0.9051315789473684,0.9044181583122367,66956548,4.010018598637544,255.42286682128906,0.9556821339260905,2,123,1000,1.5,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau2.0_a0.3,student,distilbert-base-uncased,,0.9051315789473684,0.9049271386790194,66956548,3.289754065917805,255.42286682128906,0.9556821339260905,2,123,1000,2.0,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed3_tau2.0_a0.7,student,distilbert-base-uncased,,0.9051315789473684,0.9047149432208126,66956548,3.4363132654107176,255.42286682128906,0.9556821339260905,3,123,1000,2.0,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau0.5_a0.1,student,distilbert-base-uncased,,0.905,0.9053095755681,66956548,3.548764666872254,255.42286682128906,0.955543206446235,0,123,1000,0.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau2.5_a0.9,student,distilbert-base-uncased,,0.905,0.9046293586260146,66956548,3.9677126022676625,255.42286682128906,0.955543206446235,8,123,1000,2.5,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed9_tau2.0_a0.7,student,distilbert-base-uncased,,0.905,0.9048491473059805,66956548,3.989401201639945,255.42286682128906,0.955543206446235,9,123,1000,2.0,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed5_tau0.5_a0.9,student,distilbert-base-uncased,,0.9048684210526315,0.9046030798603368,66956548,5.666908067845118,255.42286682128906,0.9554042789663795,5,123,1000,0.5,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau1.5_a0.3,student,distilbert-base-uncased,,0.9048684210526315,0.9045873712695024,66956548,4.779586133857568,255.42286682128906,0.9554042789663795,6,123,1000,1.5,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau1.5_a0.9,student,distilbert-base-uncased,,0.9048684210526315,0.9042661536138815,66956548,3.8310729345539585,255.42286682128906,0.9554042789663795,8,123,1000,1.5,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed9_tau2.5_a0.9,student,distilbert-base-uncased,,0.9048684210526315,0.9049623687818531,66956548,4.475658402467768,255.42286682128906,0.9554042789663795,9,123,1000,2.5,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau0.1_a0.5,student,distilbert-base-uncased,,0.9047368421052632,0.904821055580493,66956548,4.1207939995122915,255.42286682128906,0.955265351486524,0,123,1000,0.1,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau2.5_a0.3,student,distilbert-base-uncased,,0.9047368421052632,0.9046345084337476,66956548,3.1745481314525628,255.42286682128906,0.955265351486524,2,123,1000,2.5,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau3.0_a0.5,student,distilbert-base-uncased,,0.9047368421052632,0.9044841437551403,66956548,4.388895131220731,255.42286682128906,0.955265351486524,8,123,1000,3.0,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed9_tau1.0_a0.7,student,distilbert-base-uncased,,0.9047368421052632,0.9048287997202074,66956548,3.4252179301499077,255.42286682128906,0.955265351486524,9,123,1000,1.0,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau2.5_a0.1,student,distilbert-base-uncased,,0.9046052631578947,0.904275325930143,66956548,4.489069800426175,255.42286682128906,0.9551264240066685,0,123,1000,2.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau1.5_a0.1,student,distilbert-base-uncased,,0.9046052631578947,0.9042464589932607,66956548,2.8802037306983643,255.42286682128906,0.9551264240066685,2,123,1000,1.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed3_tau1.5_a0.3,student,distilbert-base-uncased,,0.9046052631578947,0.904105344686186,66956548,4.00223813339835,255.42286682128906,0.9551264240066685,3,123,1000,1.5,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau2.5_a0.9,student,distilbert-base-uncased,,0.9046052631578947,0.9044597068610469,66956548,4.119252735593666,255.42286682128906,0.9551264240066685,7,123,1000,2.5,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau0.1_a0.3,student,distilbert-base-uncased,,0.9046052631578947,0.9044363790848556,66956548,3.3265566686168313,255.42286682128906,0.9551264240066685,8,123,1000,0.1,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau0.5_a0.5,student,distilbert-base-uncased,,0.9044736842105263,0.9043276419325436,66956548,3.922768800111953,255.42286682128906,0.9549874965268129,0,123,1000,0.5,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau0.1_a0.1,student,distilbert-base-uncased,,0.9044736842105263,0.9041852408569738,66956548,4.9394600675441325,255.42286682128906,0.9549874965268129,7,123,1000,0.1,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed1_tau2.5_a0.7,student,distilbert-base-uncased,,0.904342105263158,0.9044309365081382,66956548,3.6915602007259927,255.42286682128906,0.9548485690469575,1,123,1000,2.5,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed4_tau0.1_a0.7,student,distilbert-base-uncased,,0.904342105263158,0.9044188307268,66956548,3.374288933506856,255.42286682128906,0.9548485690469575,4,123,1000,0.1,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed4_tau0.5_a0.3,student,distilbert-base-uncased,,0.904342105263158,0.9040513029774713,66956548,3.5290601323746764,255.42286682128906,0.9548485690469575,4,123,1000,0.5,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau0.5_a0.7,student,distilbert-base-uncased,,0.904342105263158,0.9039678734417279,66956548,4.183846467640251,255.42286682128906,0.9548485690469575,6,123,1000,0.5,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed6_tau3.0_a0.5,student,distilbert-base-uncased,,0.904342105263158,0.9040721842259324,66956548,4.5020366019646945,255.42286682128906,0.9548485690469575,6,123,1000,3.0,0.5,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed1_tau0.1_a0.1,student,distilbert-base-uncased,,0.9042105263157895,0.9039974781101667,66956548,3.515211400614741,255.42286682128906,0.9547096415671019,1,123,1000,0.1,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau2.5_a0.1,student,distilbert-base-uncased,,0.9042105263157895,0.9042286970821923,66956548,3.86814733404511,255.42286682128906,0.9547096415671019,2,123,1000,2.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed4_tau1.5_a0.7,student,distilbert-base-uncased,,0.9042105263157895,0.9042310445590593,66956548,4.70813780023794,255.42286682128906,0.9547096415671019,4,123,1000,1.5,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed4_tau2.0_a0.7,student,distilbert-base-uncased,,0.9042105263157895,0.903839230538775,66956548,3.5229675995651633,255.42286682128906,0.9547096415671019,4,123,1000,2.0,0.7,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed5_tau2.0_a0.9,student,distilbert-base-uncased,,0.9042105263157895,0.9039957391367559,66956548,3.912236868442657,255.42286682128906,0.9547096415671019,5,123,1000,2.0,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed7_tau2.0_a0.1,student,distilbert-base-uncased,,0.9042105263157895,0.9040058049694484,66956548,4.358374997779417,255.42286682128906,0.9547096415671019,7,123,1000,2.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed8_tau0.1_a0.9,student,distilbert-base-uncased,,0.9042105263157895,0.9042356824442878,66956548,3.9443316675412157,255.42286682128906,0.9547096415671019,8,123,1000,0.1,0.9,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed9_tau0.5_a0.3,student,distilbert-base-uncased,,0.9042105263157895,0.9041652909742022,66956548,3.2540584662153074,255.42286682128906,0.9547096415671019,9,123,1000,0.5,0.3,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed9_tau2.5_a0.1,student,distilbert-base-uncased,,0.9042105263157895,0.9043708614330002,66956548,4.171561063655342,255.42286682128906,0.9547096415671019,9,123,1000,2.5,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau1.0_a0.9,student,distilbert-base-uncased,,0.9040789473684211,0.9039462036629055,66956548,4.3336184016273664,255.42286682128906,0.9545707140872465,2,123,1000,1.0,0.9,5,2e-05,8,128
